date,price
2002-09-05,1.6120613813400269
2002-09-06,1.6120613813400269
2002-09-09,1.6436697244644165
2002-09-10,1.6647429466247559
2002-09-11,1.6752792596817017
2002-09-12,1.65420663356781
2002-09-13,1.622597575187683
2002-09-16,1.6120613813400269
2002-09-17,1.5804523229599
2002-09-18,1.5804523229599
2002-09-19,1.6015245914459229
2002-09-20,1.6331336498260498
2002-09-23,1.622597575187683
2002-09-24,1.6647429466247559
2002-09-25,1.685815453529358
2002-09-26,1.6752792596817017
2002-09-27,1.7174241542816162
2002-09-30,1.7279608249664307
2002-10-01,1.7068880796432495
2002-10-02,1.6752792596817017
2002-10-03,1.6752792596817017
2002-10-04,1.6752792596817017
2002-10-07,1.685815453529358
2002-10-08,1.685815453529358
2002-10-09,1.6963520050048828
2002-10-10,1.7068880796432495
